@RELATION classifier_rf
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {train_COPD,train_normal}

@DATA
0.011193,0.047868,2.663436,0.126372,0.231653,0.028991,0.045844,0.002495,-26.635966,2.356631,0.426012,0.531675,0.187826,0.189296,0.110599,0.136134,0.102422,0.117475,0.097058,0.091355,0.023511,0.000858,0.000124,0.086889,0.000554,0.069254,0.000466,0.180530,0.000065,0.000254,0.001310,0.008579,0.000190,0.065281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.096519,train_COPD
0.006148,0.031019,2.646459,0.098692,0.206937,0.017048,0.049802,0.002618,-28.189711,2.697889,0.479205,0.551243,0.277560,0.246872,0.101085,0.111827,0.077934,0.087866,0.050470,0.060112,0.048477,0.001300,0.000091,0.070153,0.000756,0.064149,0.000443,0.212476,0.000048,0.000219,0.001461,0.008593,0.000122,0.069565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.092767,train_COPD
0.004370,0.022744,2.665235,0.088997,0.195958,0.013916,0.042672,0.002877,-29.086999,2.698381,0.320881,0.626243,0.370181,0.316151,0.200242,0.216818,0.157786,0.128462,0.080500,0.103004,0.078191,0.000627,0.000110,0.110481,0.000368,0.031874,0.000272,0.262831,0.000047,0.000162,0.000973,0.014456,0.000105,0.083910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.107692,train_COPD
0.002026,0.068615,2.658346,0.089860,0.193049,0.015671,0.046764,0.002373,-27.070000,2.639686,0.398941,0.552317,0.228003,0.274574,0.152327,0.173921,0.104436,0.119285,0.055756,0.080325,0.045004,0.000760,0.000109,0.080739,0.000461,0.050800,0.000319,0.246970,0.000057,0.000199,0.001018,0.006931,0.000132,0.077336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171.428571,0.091772,train_COPD
0.006996,0.021544,2.794244,0.094270,0.199417,0.019630,0.040200,0.006007,-29.129574,3.232849,0.702107,0.551348,0.117400,0.111919,0.010168,0.013968,-0.012679,0.004206,-0.017237,0.023415,0.022572,0.005156,0.000362,0.061609,0.006277,0.066204,0.003312,0.171055,0.000084,0.001417,0.004084,0.015257,0.000564,0.058438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.077834,train_COPD
0.003035,0.040866,2.690947,0.089503,0.194241,0.015370,0.047560,0.002416,-28.067352,2.584685,0.399810,0.606408,0.205158,0.343705,0.160685,0.153317,0.149995,0.104883,0.078066,0.079020,0.033266,0.000605,0.000095,0.073282,0.000414,0.045125,0.000310,0.250495,0.000048,0.000179,0.000933,0.021254,0.000126,0.078678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.000000,0.098865,train_COPD
0.002984,0.099938,2.739976,0.074065,0.171639,0.012970,0.032623,0.004769,-26.593762,3.269384,0.817958,0.850447,0.453551,0.412072,0.241579,0.231551,0.148168,0.143290,0.090614,0.090921,0.064324,0.001577,0.000092,0.149223,0.000774,0.017909,0.000412,0.202489,0.000048,0.000207,0.002964,0.048415,0.000113,0.074414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,0.088889,train_COPD
0.009007,0.030413,2.663159,0.110763,0.217360,0.024518,0.050039,0.003251,-27.857152,2.615495,0.503337,0.595957,0.321885,0.286823,0.153489,0.178982,0.132706,0.122653,0.083640,0.080997,0.052390,0.000885,0.000137,0.092884,0.000675,0.077766,0.000392,0.136177,0.000067,0.000220,0.001872,0.016205,0.000145,0.057722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.091211,train_COPD
0.002983,0.097885,2.696467,0.088457,0.189896,0.020177,0.053879,0.002670,-28.045093,2.653066,0.494514,0.553329,0.274449,0.306742,0.140625,0.174606,0.041359,0.118293,0.021883,0.084316,0.034232,0.000966,0.000106,0.072399,0.000595,0.064521,0.000401,0.205937,0.000060,0.000208,0.001257,0.011492,0.000131,0.068896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.117745,train_COPD
0.003537,0.147353,2.746491,0.078438,0.175884,0.015124,0.041336,0.005694,-26.073481,2.981196,0.474739,0.653187,0.267022,0.284737,0.121427,0.098938,0.089407,0.089783,0.053340,0.075520,0.051096,0.003139,0.000290,0.100647,0.002646,0.043112,0.001121,0.216119,0.000138,0.000674,0.002275,0.016427,0.000510,0.071539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,150.000000,0.094099,train_COPD
0.007080,0.113930,2.674953,0.109233,0.218713,0.020468,0.036057,0.002902,-26.071564,2.593654,0.439500,0.621668,0.233561,0.276912,0.116086,0.154915,0.169734,0.142119,0.079017,0.072966,0.041771,0.000860,0.000114,0.101011,0.000532,0.045071,0.000337,0.234514,0.000062,0.000218,0.001579,0.011070,0.000151,0.076305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.089482,train_COPD
0.004416,0.176233,2.744430,0.084610,0.187565,0.014933,0.041587,0.004691,-25.049787,3.278753,0.422783,0.315859,0.136296,0.274458,0.158121,0.138472,0.054598,0.066052,0.038442,0.054861,0.047493,0.002148,0.000394,0.077518,0.001825,0.057204,0.001324,0.199722,0.000134,0.000585,0.002342,0.018217,0.000361,0.066104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.000000,0.081890,train_COPD
0.007018,0.039087,2.711527,0.096773,0.205800,0.016538,0.042748,0.003686,-27.370381,3.027319,0.639324,0.560484,0.252974,0.225153,0.059543,0.044139,-0.003542,0.016480,0.017074,0.068228,0.061977,0.002461,0.000128,0.073644,0.001772,0.062366,0.001154,0.199274,0.000063,0.000426,0.001914,0.014407,0.000171,0.066339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,0.088710,train_COPD
0.002980,0.053576,2.646232,0.086207,0.188145,0.015987,0.045753,0.003137,-27.356194,2.654717,0.364064,0.643756,0.259152,0.278051,0.177538,0.172755,0.126329,0.108035,0.080142,0.116693,0.054449,0.000746,0.000138,0.121218,0.000499,0.036160,0.000356,0.241086,0.000110,0.000228,0.000945,0.012440,0.000154,0.081072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,0.086478,train_COPD
0.008137,0.040736,2.702207,0.112309,0.220764,0.019805,0.043347,0.002430,-27.431931,2.545960,0.473264,0.567805,0.244041,0.240037,0.150578,0.137394,0.100308,0.086177,0.064869,0.084514,0.029702,0.000759,0.000090,0.085544,0.000513,0.073242,0.000323,0.172931,0.000051,0.000191,0.001409,0.007322,0.000115,0.064822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.083851,train_COPD
0.004961,0.045692,2.706379,0.094374,0.200954,0.015841,0.053477,0.003167,-28.831395,2.832994,0.568665,0.590183,0.293873,0.298024,0.178220,0.169209,0.104153,0.103389,0.060270,0.063994,0.045905,0.001482,0.000106,0.076639,0.000673,0.065934,0.000470,0.180675,0.000049,0.000262,0.003923,0.015728,0.000140,0.063684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171.428571,0.085950,train_COPD
0.003007,0.239542,2.699311,0.086467,0.190740,0.013981,0.045059,0.002677,-25.286590,2.757444,0.433650,0.622965,0.248789,0.283268,0.159871,0.156295,0.117870,0.116186,0.069217,0.105819,0.051218,0.000773,0.000093,0.094912,0.000492,0.040615,0.000355,0.257332,0.000051,0.000196,0.001093,0.010370,0.000123,0.081018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.103604,train_COPD
0.004387,0.224386,2.822405,0.083161,0.179268,0.017034,0.033660,0.005268,-25.645674,3.290788,0.145342,0.033456,-0.089438,0.197785,0.040902,-0.071480,-0.083910,0.159606,0.154035,0.094829,0.001924,0.001614,0.000496,0.054974,0.002254,0.065864,0.002420,0.203055,0.000491,0.002023,0.002163,0.009081,0.000742,0.065464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.086287,train_COPD
0.003794,0.064459,2.659529,0.089468,0.197291,0.014077,0.053253,0.002516,-27.372430,2.719041,0.532646,0.610197,0.313181,0.307129,0.168017,0.162165,0.095743,0.103585,0.062034,0.058110,0.027658,0.000712,0.000073,0.088781,0.000420,0.052082,0.000270,0.232577,0.000041,0.000149,0.001216,0.008905,0.000095,0.074942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171.428571,0.080871,train_COPD
0.003933,0.145140,2.770884,0.075219,0.173697,0.013552,0.039173,0.005304,-25.638812,3.356347,0.621026,0.700867,0.228568,0.230740,0.124636,0.073211,0.025539,0.060959,0.022147,0.049654,0.025760,0.004064,0.000178,0.102612,0.002692,0.040502,0.001507,0.211574,0.000072,0.000673,0.004761,0.021236,0.000279,0.069682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.085627,train_COPD
0.004419,0.148317,2.828718,0.075579,0.172160,0.014249,0.041240,0.006885,-25.128817,3.646487,0.396536,0.305813,0.147574,0.234058,0.079917,0.086898,0.036642,0.090922,0.083035,0.081268,0.040573,0.003933,0.000547,0.067730,0.003353,0.060463,0.003094,0.176657,0.000244,0.001696,0.005635,0.017922,0.000967,0.058956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.084720,train_COPD
0.004420,0.119538,2.723250,0.096062,0.203843,0.015720,0.047679,0.002507,-26.447950,2.683806,0.527049,0.600303,0.318256,0.310978,0.168308,0.164466,0.099122,0.100380,0.063614,0.061487,0.050758,0.000841,0.000085,0.057036,0.000531,0.060997,0.000341,0.234183,0.000051,0.000190,0.001195,0.010395,0.000112,0.072766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.094030,train_COPD
0.007254,0.020492,2.869285,0.070261,0.164523,0.013529,0.025116,0.011202,-27.109513,4.010628,0.057550,0.091904,-0.000222,0.063879,0.034842,0.013963,-0.194847,-0.110157,0.019240,0.119344,0.158792,0.006097,0.001069,0.072847,0.007998,0.050995,0.010662,0.172885,0.000374,0.004102,0.005659,0.013842,0.001137,0.055712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.086817,train_COPD
0.006140,0.014998,2.677534,0.100124,0.206460,0.018023,0.049157,0.002974,-30.116603,2.798457,0.443017,0.580339,0.309947,0.267557,0.094803,0.104070,0.096518,0.116785,0.073855,0.080370,0.075374,0.001358,0.000121,0.064313,0.000758,0.070629,0.000532,0.180204,0.000069,0.000301,0.001704,0.018301,0.000153,0.062280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.082770,train_COPD
0.027674,0.001780,2.774929,0.126241,0.189505,0.313799,0.026094,0.055602,-29.671233,2.818389,0.163121,0.586507,0.082861,0.305822,0.068150,0.165069,0.037752,0.109391,0.034140,0.075177,0.039342,0.003717,0.000936,0.138863,0.002553,0.008679,0.002551,0.162108,0.000662,0.001310,0.004998,0.055877,0.000979,0.065080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.333333,0.086379,train_COPD
0.004743,0.016585,2.645136,0.089976,0.195138,0.016130,0.033223,0.003580,-28.626188,2.857566,0.297018,0.614844,0.304900,0.234293,0.142085,0.190832,0.108708,0.123898,0.115799,0.092661,0.053007,0.001191,0.000148,0.094478,0.000721,0.038699,0.000624,0.245734,0.000081,0.000344,0.001603,0.018639,0.000220,0.076458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.000000,0.086420,train_COPD
0.001901,0.099126,2.758712,0.097106,0.201436,0.016824,0.069536,0.001579,-26.761621,2.453223,0.303879,0.460963,0.191670,0.230367,0.115395,0.123046,0.070201,0.079163,0.045571,0.055229,0.030150,0.000611,0.000098,0.028864,0.000422,0.083594,0.000316,0.206692,0.000057,0.000187,0.000748,0.003919,0.000122,0.067854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,0.108943,train_COPD
0.004654,0.068791,2.658373,0.100271,0.207757,0.017036,0.046986,0.002316,-26.911460,2.515521,0.383536,0.542100,0.204442,0.265312,0.154822,0.141099,0.112629,0.094898,0.077576,0.098028,0.052786,0.000678,0.000093,0.075056,0.000453,0.054805,0.000315,0.240485,0.000057,0.000183,0.001047,0.007185,0.000118,0.076269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.084530,train_COPD
0.036972,0.010980,2.781297,0.119261,0.179126,0.192393,0.040634,0.045008,-29.207865,3.071083,0.447673,0.740241,-0.126950,0.226845,-0.111551,-0.006895,-0.046956,-0.030515,-0.008315,0.021861,-0.018008,0.023359,0.000849,0.120535,0.014963,0.011264,0.005569,0.122267,0.000271,0.004027,0.014731,0.045832,0.001490,0.057799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,0.074576,train_COPD
0.010862,0.062252,2.780864,0.125158,0.230694,0.027463,0.049064,0.002466,-26.729507,2.459328,0.349978,0.613054,0.327037,0.251557,0.176378,0.165627,0.132373,0.131264,0.072911,0.094425,0.052292,0.000970,0.000123,0.053787,0.000475,0.096241,0.000349,0.129615,0.000065,0.000199,0.001460,0.010532,0.000169,0.054876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.092166,train_COPD
0.007856,0.038389,2.669991,0.102856,0.207108,0.019525,0.044693,0.002550,-27.559607,2.404963,0.487332,0.655833,0.219253,0.376998,0.192485,0.144803,0.169160,-0.008242,0.028311,0.009236,0.020340,0.000769,0.000099,0.081918,0.000523,0.062528,0.000278,0.207456,0.000058,0.000154,0.001657,0.007940,0.000093,0.069269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.087827,train_COPD
0.003324,0.033510,2.675529,0.084710,0.188103,0.015338,0.044477,0.003376,-28.541747,2.749918,0.382745,0.685040,0.394733,0.400068,0.203343,0.251274,0.166294,0.113241,0.092398,0.091883,0.117373,0.000799,0.000103,0.098227,0.000448,0.050901,0.000343,0.201278,0.000053,0.000180,0.001608,0.023131,0.000115,0.068405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,0.094281,train_COPD
0.003453,0.003671,2.655327,0.078504,0.177622,0.014573,0.033432,0.005379,-31.608063,3.436064,0.636035,0.599745,0.236519,0.193476,0.090993,0.179173,0.127282,0.116649,0.063002,0.045394,0.016004,0.003514,0.000243,0.086895,0.001812,0.055680,0.001071,0.184686,0.000067,0.000828,0.005627,0.018438,0.000359,0.062029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,0.084507,train_COPD
0.003861,0.049388,2.621261,0.085316,0.189579,0.015916,0.045094,0.003326,-27.621025,2.866777,0.306183,0.563885,0.168369,0.266259,0.272042,0.243545,0.124744,0.098572,0.040531,0.060523,0.080693,0.001013,0.000182,0.111089,0.000769,0.035503,0.000447,0.242752,0.000065,0.000249,0.001518,0.017232,0.000178,0.078921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.101473,train_COPD
0.003345,0.060574,2.692950,0.081876,0.180886,0.014777,0.041325,0.003709,-26.917976,3.120453,0.040449,0.168851,0.113322,0.433354,0.380071,0.117369,-0.097931,0.022258,0.037892,0.170457,0.066414,0.001468,0.000218,0.098873,0.000989,0.042180,0.001152,0.239772,0.000198,0.000352,0.002199,0.009560,0.000212,0.077388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171.428571,0.097978,train_COPD
